sgrna_id	Gene	library0	R0_0	R1_0
47516	growthsupressing_104	431	1307	1247
47517	neutral_10639	401	355	553
47518	neutral_10639	190	301	265
47519	neutral_10639	176	127	273
47520	neutral_10640	185	220	200
47521	neutral_10640	244	314	208
47522	essential_1135	286	16	14
47523	neutral_10640	436	383	401
47524	neutral_10640	82	97	83
47525	neutral_10641	570	539	658
47526	neutral_10641	218	201	246
47527	neutral_10641	204	198	245
47528	essential_1135	367	141	219
47529	neutral_10641	518	416	616
47530	neutral_10642	208	159	213
47531	neutral_10642	408	411	422
47532	essential_1135	251	187	265
47533	neutral_10642	122	77	103
47534	neutral_10642	179	174	194
47535	neutral_10643	195	250	245
47536	essential_1136	72	71	92
47537	essential_1136	74	9	78
47538	neutral_10643	296	254	298
47539	essential_1136	1129	737	652
47540	neutral_10643	341	265	245
47541	neutral_10643	324	356	385
47542	neutral_10644	219	200	256
47543	growthsupressing_104	27	180	99
47544	neutral_10644	293	249	312
47545	neutral_10644	132	157	130
47546	neutral_10644	552	594	549
47547	neutral_10645	197	149	225
47548	neutral_10645	34	23	20
47549	neutral_10645	101	111	100
47550	neutral_10645	115	138	114
47551	neutral_10646	132	86	181
47552	neutral_10646	80	70	84
47553	neutral_10646	885	985	871
47554	neutral_10646	150	240	213
47555	neutral_10647	490	525	446
47556	neutral_10647	650	722	615
47557	neutral_10647	582	604	574
47558	neutral_10647	400	507	435
47559	neutral_10648	255	250	162
47560	neutral_10648	375	488	399
47561	neutral_10648	1190	1186	1353
47562	neutral_10648	295	261	231
47563	neutral_10649	308	332	285
47564	neutral_10649	501	483	495
47565	neutral_10649	341	243	368
47566	neutral_10649	61	71	59
47567	neutral_10650	297	433	410
47568	neutral_10650	384	322	415
47569	neutral_10650	169	121	247
47570	neutral_10650	357	395	232
47571	neutral_10651	219	206	236
47572	neutral_10651	744	752	848
47573	neutral_10651	177	133	181
47574	neutral_10651	239	293	271
47575	essential_1136	192	82	113
47576	essential_1137	84	18	7
47577	neutral_10652	244	263	322
47578	neutral_10652	460	340	494
47579	neutral_10652	99	81	86
47580	neutral_10652	230	240	308
47581	growthsupressing_105	549	747	636
47582	neutral_10653	112	87	131
47583	neutral_10653	223	344	294
47584	neutral_10653	1039	909	827
47585	neutral_10653	87	50	79
47586	neutral_10654	140	130	63
47587	neutral_10654	406	489	475
47588	neutral_10654	121	145	120
47589	neutral_10654	60	63	45
47590	neutral_10655	345	453	397
47591	neutral_10655	346	344	323
47592	neutral_10655	353	317	446
47593	neutral_10655	2416	2331	2329
47594	neutral_10656	247	300	223
47595	neutral_10656	892	891	798
47596	growthsupressing_105	544	1018	971
47597	neutral_10656	92	76	175
47598	neutral_10656	364	391	292
47599	neutral_10657	69	91	77
47600	neutral_10657	164	177	117
47601	essential_1137	408	379	464
47602	neutral_10657	343	305	397
47603	neutral_10657	154	200	119
47604	neutral_10658	424	510	551
47605	neutral_10658	272	267	278
47606	essential_1137	135	15	16
47607	neutral_10658	167	144	255
47608	neutral_10658	119	134	42
47609	neutral_10659	291	226	232
47610	neutral_10659	174	241	219
47611	neutral_10659	273	385	329
47612	neutral_10659	324	323	330
47613	neutral_10660	285	306	267
47614	neutral_10660	381	324	453
47615	neutral_10660	100	91	107
47616	neutral_10660	45	47	63
47617	neutral_10661	220	254	82
47618	neutral_10661	95	191	80
47619	neutral_10661	162	210	125
47620	neutral_10661	916	987	904
47621	neutral_10662	212	205	226
47622	neutral_10662	497	507	479
47623	essential_1137	561	315	231
47624	neutral_10662	817	1014	944
47625	neutral_10662	120	145	83
47626	neutral_10663	134	108	155
47627	neutral_10663	420	398	483
47628	neutral_10663	1177	1080	869
47629	neutral_10663	177	181	144
47630	neutral_10664	269	266	242
47631	neutral_10664	236	222	201
47632	neutral_10664	384	353	412
47633	neutral_10664	158	196	222
47634	neutral_10665	448	343	291
47635	neutral_10665	260	186	268
47636	neutral_10665	256	258	242
47637	neutral_10665	207	253	145
47638	neutral_10666	195	184	326
47639	neutral_10666	210	288	255
47640	essential_1138	122	60	44
47641	neutral_10666	40	54	52
47642	neutral_10666	830	874	706
47643	neutral_10667	392	485	409
47644	neutral_10667	213	243	195
47645	neutral_10667	688	823	712
47646	neutral_10667	79	47	81
47647	neutral_10668	350	324	269
47648	neutral_10668	352	214	342
47649	neutral_10668	1650	1721	1534
47650	neutral_10668	78	90	117
47651	neutral_10669	182	166	248
47652	neutral_10669	276	307	225
47653	neutral_10669	768	786	720
47654	neutral_10669	126	96	160
47655	neutral_10670	1036	981	1189
47656	neutral_10670	256	320	238
47657	neutral_10670	156	189	139
47658	neutral_10670	86	115	108
47659	neutral_10671	263	191	271
47660	neutral_10671	126	147	150
47661	neutral_10671	155	171	192
47662	neutral_10671	235	316	280
47663	neutral_10672	1503	1461	1441
47664	neutral_10672	672	869	634
47665	neutral_10672	1367	1425	1492
47666	neutral_10672	134	183	88
47667	neutral_10673	80	38	99
47668	neutral_10673	194	199	300
47669	neutral_10673	381	304	373
47670	neutral_10673	137	134	172
47671	neutral_10674	2793	2777	2691
47672	neutral_10674	130	134	63
47673	neutral_10674	109	80	130
47674	neutral_10674	1004	760	903
47675	essential_1138	320	55	59
47676	neutral_10675	535	475	462
47677	neutral_10675	326	406	335
47678	neutral_10675	298	290	298
47679	neutral_10675	921	928	831
47680	neutral_10676	153	106	149
47681	neutral_10676	478	431	489
47682	neutral_10676	407	574	338
47683	neutral_10676	138	66	99
47684	neutral_10677	292	246	467
47685	neutral_10677	121	110	100
47686	neutral_10677	896	1017	861
47687	essential_1138	404	497	403
47688	neutral_10677	978	1127	1093
47689	neutral_10678	246	222	156
47690	essential_1138	160	158	122
47691	neutral_10678	134	148	202
47692	neutral_10678	782	711	794
47693	neutral_10678	434	366	424
47694	neutral_10679	542	452	448
47695	neutral_10679	103	78	53
47696	neutral_10679	1130	1088	1239
47697	neutral_10679	496	437	509
47698	neutral_10680	134	159	212
47699	neutral_10680	275	272	302
47700	neutral_10680	20	32	14
47701	neutral_10680	102	137	141
47702	neutral_10681	506	516	454
47703	neutral_10681	696	639	731
47704	neutral_10681	366	412	436
47705	neutral_10681	598	586	680
47706	neutral_10682	164	191	209
47707	neutral_10682	197	235	175
47708	neutral_10682	466	542	448
47709	neutral_10682	1037	928	1176
47710	neutral_10683	124	75	129
47711	essential_1139	739	854	668
47712	neutral_10683	225	169	213
47713	neutral_10683	1378	1181	1356
47714	neutral_10683	297	280	349
47715	neutral_10684	155	198	145
47716	neutral_10684	921	864	1050
47717	neutral_10684	3483	3030	3224
47718	neutral_10684	440	438	516
47719	neutral_10685	401	422	498
47720	neutral_10685	178	149	153
47721	neutral_10685	271	244	322
47722	essential_1139	57	9	19
47723	neutral_10685	125	210	79
47724	neutral_10686	231	318	227
47725	neutral_10686	144	121	130
47726	essential_1139	249	34	51
47727	neutral_10686	623	666	663
47728	neutral_10686	175	176	122
47729	essential_1139	102	61	24
47730	neutral_10687	576	697	543
47731	neutral_10687	217	195	163
47732	neutral_10687	474	390	528
47733	neutral_10687	421	400	529
47734	neutral_10688	615	475	730
47735	neutral_10688	307	255	334
47736	neutral_10688	1185	1337	1135
47737	neutral_10688	642	665	595
47738	neutral_10689	237	279	283
47739	neutral_10689	362	357	438
47740	essential_1140	547	103	145
47741	neutral_10689	50	51	43
47742	neutral_10689	131	210	121
47743	neutral_10690	277	305	231
47744	neutral_10690	286	422	301
47745	essential_1140	148	24	44
47746	neutral_10690	57	26	33
47747	neutral_10690	451	331	359
47748	neutral_10691	95	159	149
47749	neutral_10691	259	260	363
47750	neutral_10691	332	259	336
47751	neutral_10691	448	509	567
47752	neutral_10692	931	897	1015
47753	neutral_10692	204	289	231
47754	neutral_10692	103	81	136
47755	neutral_10692	307	322	184
47756	neutral_10693	629	844	679
47757	neutral_10693	369	386	532
47758	essential_1140	103	39	21
47759	neutral_10693	353	316	368
47760	neutral_10693	770	832	940
47761	neutral_10694	343	319	502
47762	neutral_10694	689	705	694
47763	neutral_10694	611	575	637
47764	neutral_10694	311	362	276
47765	neutral_10695	314	334	257
47766	neutral_10695	198	161	299
47767	neutral_10695	639	747	581
47768	neutral_10695	429	504	467
47769	neutral_10696	328	275	425
47770	neutral_10696	670	616	849
47771	essential_1140	446	60	72
47772	neutral_10696	87	161	124
47773	neutral_10696	159	176	155
47774	neutral_10697	354	360	309
47775	neutral_10697	107	127	100
47776	neutral_10697	519	544	448
47777	neutral_10697	162	115	136
47778	neutral_10698	91	68	80
47779	essential_1141	108	101	78
47780	neutral_10698	521	580	502
47781	neutral_10698	454	467	545
47782	essential_1141	116	45	6
47783	neutral_10698	169	221	122
47784	neutral_10699	345	403	286
47785	neutral_10699	521	535	635
47786	neutral_10699	208	216	312
47787	neutral_10699	780	614	678
47788	neutral_10700	102	72	139
47789	neutral_10700	336	283	308
47790	neutral_10700	49	24	3
47791	neutral_10700	52	84	54
47792	neutral_10701	188	185	248
47793	neutral_10701	597	670	744
47794	neutral_10701	151	146	140
47795	essential_1141	195	71	91
47796	neutral_10701	819	783	926
47797	essential_1141	245	174	214
47798	neutral_10702	946	1003	1000
47799	neutral_10702	393	470	438
47800	neutral_10702	186	192	85
47801	neutral_10702	257	268	290
47802	neutral_10703	252	266	318
47803	neutral_10703	271	330	338
47804	neutral_10703	111	206	143
47805	neutral_10703	82	90	105
47806	neutral_10704	467	600	471
47807	neutral_10704	477	494	420
47808	neutral_10704	246	243	251
47809	neutral_10704	407	468	352
47810	neutral_10705	184	172	206
47811	neutral_10705	1313	1414	1366
47812	neutral_10705	293	281	373
47813	neutral_10705	253	225	252
47814	essential_1142	114	10	32
47815	essential_1142	153	23	22
47816	neutral_10706	501	484	597
47817	essential_1142	178	44	62
47818	neutral_10706	351	320	370
47819	essential_1142	148	33	54
47820	neutral_10706	496	467	448
47821	neutral_10706	213	196	261
47822	neutral_10707	126	126	144
47823	neutral_10707	193	217	221
47824	neutral_10707	704	780	590
47825	neutral_10707	215	199	251
47826	essential_1143	288	195	252
47827	neutral_10708	2477	2386	2724
47828	neutral_10708	430	512	598
47829	neutral_10708	475	390	651
47830	neutral_10708	434	482	387
47831	neutral_10709	298	255	336
47832	neutral_10709	273	364	201
47833	neutral_10709	349	351	360
47834	neutral_10709	346	244	254
47835	neutral_10710	244	233	194
47836	neutral_10710	83	86	63
47837	neutral_10710	365	335	317
47838	neutral_10710	224	202	271
47839	neutral_10711	216	212	149
47840	neutral_10711	82	78	90
47841	essential_1143	62	42	13
47842	neutral_10711	187	227	214
47843	neutral_10711	502	519	587
47844	neutral_10712	217	147	178
47845	neutral_10712	1601	1684	1535
47846	neutral_10712	266	337	347
47847	neutral_10712	134	128	102
47848	neutral_10713	631	525	502
47849	neutral_10713	406	424	282
47850	neutral_10713	391	444	412
47851	neutral_10713	666	691	763
47852	neutral_10714	326	355	297
47853	neutral_10714	335	169	312
47854	essential_1143	882	354	299
47855	neutral_10714	732	681	550
47856	neutral_10714	144	299	145
47857	neutral_10715	289	329	279
47858	neutral_10715	173	147	200
47859	neutral_10715	44	38	114
47860	neutral_10715	81	107	88
47861	neutral_10716	455	535	588
47862	neutral_10716	510	575	670
47863	neutral_10716	71	151	72
47864	neutral_10716	507	408	407
47865	neutral_10717	240	191	328
47866	neutral_10717	299	254	294
47867	neutral_10717	1587	1583	1706
47868	neutral_10717	130	119	199
47869	neutral_10718	168	263	140
47870	neutral_10718	177	275	90
47871	neutral_10718	280	296	342
47872	neutral_10718	97	96	163
47873	neutral_10719	154	167	190
47874	neutral_10719	225	184	270
47875	neutral_10719	507	523	531
47876	neutral_10719	514	581	589
47877	neutral_10720	269	250	265
47878	neutral_10720	179	135	141
47879	neutral_10720	297	263	304
47880	neutral_10720	239	215	263
47881	neutral_10721	452	478	519
47882	neutral_10721	464	440	376
47883	neutral_10721	320	353	308
47884	neutral_10721	138	154	170
47885	neutral_10722	256	240	289
47886	neutral_10722	402	387	399
47887	neutral_10722	172	177	221
47888	neutral_10722	350	311	413
47889	neutral_10723	328	275	261
47890	neutral_10723	158	186	161
47891	neutral_10723	217	196	277
47892	neutral_10723	225	210	258
47893	neutral_10724	132	190	73
47894	neutral_10724	1088	1097	878
47895	neutral_10724	96	59	125
47896	neutral_10724	108	96	106
47897	neutral_10725	361	360	345
47898	neutral_10725	329	284	365
47899	neutral_10725	280	280	238
47900	neutral_10725	132	79	99
47901	neutral_10726	173	182	237
47902	neutral_10726	879	920	794
47903	neutral_10726	244	282	275
47904	neutral_10726	91	110	49
47905	neutral_10727	160	122	143
47906	neutral_10727	344	443	281
47907	neutral_10727	129	139	137
47908	neutral_10727	218	204	170
47909	neutral_10728	411	451	359
47910	neutral_10728	138	171	136
47911	neutral_10728	256	203	253
47912	neutral_10728	558	500	706
47913	neutral_10729	98	55	155
47914	neutral_10729	92	109	68
47915	neutral_10729	66	91	49
47916	neutral_10729	143	93	187
47917	neutral_10730	580	490	384
47918	neutral_10730	1104	1038	775
47919	neutral_10730	1880	1917	2005
47920	essential_1143	880	200	211
47921	essential_1144	718	146	184
47922	neutral_10730	219	209	158
47923	essential_1144	345	228	178
47924	neutral_10731	354	367	396
47925	neutral_10731	559	578	418
47926	neutral_10731	456	346	447
47927	neutral_10731	356	458	210
47928	neutral_10732	117	60	140
47929	neutral_10732	1145	1156	1202
47930	neutral_10732	124	138	65
47931	neutral_10732	214	239	240
47932	neutral_10733	131	94	175
47933	neutral_10733	233	302	219
47934	neutral_10733	1783	1727	1765
47935	neutral_10733	677	566	488
47936	neutral_10734	168	114	65
47937	neutral_10734	481	461	623
47938	neutral_10734	367	464	393
47939	neutral_10734	204	161	229
47940	neutral_10735	311	317	330
47941	essential_1144	414	141	129
47942	neutral_10735	127	185	200
47943	neutral_10735	386	294	391
47944	neutral_10735	274	251	132
47945	neutral_10736	376	241	268
47946	neutral_10736	240	290	195
47947	neutral_10736	305	297	360
47948	neutral_10736	112	139	188
47949	essential_1144	246	28	26
47950	essential_1145	60	2	1
47951	neutral_10737	44	28	55
47952	neutral_10737	107	100	157
47953	neutral_10737	86	104	106
47954	neutral_10737	62	83	24
47955	neutral_10738	57	15	40
47956	neutral_10738	734	785	730
47957	neutral_10738	293	247	288
47958	neutral_10738	590	760	555
47959	neutral_10739	490	575	361
47960	neutral_10739	294	324	267
47961	neutral_10739	1591	1773	1705
47962	neutral_10739	311	363	318
47963	neutral_10740	304	296	322
47964	neutral_10740	273	253	284
47965	neutral_10740	405	396	588
47966	neutral_10740	188	188	258
47967	neutral_10741	338	291	346
47968	neutral_10741	209	125	160
47969	neutral_10741	219	190	213
47970	neutral_10741	1166	994	1281
47971	neutral_10742	143	87	168
47972	essential_1145	94	35	25
47973	neutral_10742	131	96	172
47974	neutral_10742	373	452	351
47975	neutral_10742	191	222	155
47976	neutral_10743	741	864	666
47977	essential_1145	348	131	104
47978	neutral_10743	218	243	230
47979	neutral_10743	405	351	386
47980	neutral_10743	187	205	186
47981	neutral_10744	185	207	259
47982	neutral_10744	167	180	182
47983	neutral_10744	117	157	110
47984	neutral_10744	332	237	485
47985	neutral_10745	482	505	428
47986	essential_1145	453	148	108
47987	neutral_10745	321	338	284
47988	neutral_10745	472	485	372
47989	neutral_10745	1131	1176	1306
47990	neutral_10746	521	502	472
47991	neutral_10746	753	742	760
47992	neutral_10746	344	257	240
47993	neutral_10746	494	502	356
47994	neutral_10747	469	577	526
47995	neutral_10747	424	545	451
47996	neutral_10747	177	134	198
47997	neutral_10747	262	226	154
47998	neutral_10748	789	862	820
47999	neutral_10748	212	286	237
48000	neutral_10748	311	454	277
48001	neutral_10748	896	880	911
48002	neutral_10749	138	150	122
48003	neutral_10749	183	249	168
48004	neutral_10749	641	769	663
48005	neutral_10749	378	503	365
48006	neutral_10750	353	345	445
48007	neutral_10750	238	198	270
48008	neutral_10750	461	557	528
48009	neutral_10750	379	480	448
48010	neutral_10751	363	425	348
48011	neutral_10751	220	258	307
48012	essential_1146	171	181	129
48013	neutral_10751	297	323	328
48014	neutral_10751	51	23	62
48015	neutral_10752	116	92	121
48016	neutral_10752	95	117	149
48017	essential_1146	127	47	36
48018	neutral_10752	87	127	138
48019	neutral_10752	816	885	961
48020	neutral_10753	113	116	64
48021	neutral_10753	202	229	300
48022	neutral_10753	46	32	41
48023	neutral_10753	138	122	157
48024	essential_1146	89	18	42
48025	neutral_10754	738	755	647
48026	neutral_10754	680	734	684
48027	neutral_10754	395	417	335
48028	neutral_10754	517	469	556
48029	neutral_10755	179	186	182
48030	neutral_10755	84	108	44
48031	neutral_10755	230	189	238
48032	essential_1146	215	168	136
48033	neutral_10755	158	137	156
48034	neutral_10756	111	72	135
48035	neutral_10756	294	283	398
48036	neutral_10756	364	361	286
48037	neutral_10756	556	655	453
48038	neutral_10757	297	317	279
48039	neutral_10757	194	233	130
48040	neutral_10757	751	831	683
48041	neutral_10757	349	344	247
48042	neutral_10758	971	1080	1125
48043	neutral_10758	523	530	572
48044	neutral_10758	778	833	710
48045	neutral_10758	181	143	90
48046	neutral_10759	1256	1276	1251
48047	neutral_10759	125	112	64
48048	essential_1147	135	107	122
48049	neutral_10759	229	232	160
48050	neutral_10759	360	394	510
48051	neutral_10760	760	710	925
48052	neutral_10760	203	102	102
48053	neutral_10760	1027	1023	947
48054	neutral_10760	53	28	31
48055	neutral_10761	255	329	277
48056	neutral_10761	240	312	350
48057	neutral_10761	91	115	156
48058	essential_1147	528	67	56
